,Gene_ID,Gene_name,Transcript_ID,Transcript_name,Transcript_biotype
4821,ENSG00000140396,NCOA2,ENST00000519724,NCOA2-004,protein_coding
4822,ENSG00000140396,NCOA2,ENST00000520416,NCOA2-003,protein_coding
4823,ENSG00000154582,TCEB1,ENST00000602840,TCEB1-005,protein_coding
4824,ENSG00000154582,TCEB1,ENST00000518127,TCEB1-004,protein_coding
4825,ENSG00000154582,TCEB1,ENST00000622804,TCEB1-201,protein_coding
4826,ENSG00000154582,TCEB1,ENST00000520210,TCEB1-003,protein_coding
4827,ENSG00000154582,TCEB1,ENST00000520242,TCEB1-001,protein_coding
4828,ENSG00000154582,TCEB1,ENST00000519487,TCEB1-006,protein_coding
4829,ENSG00000154582,TCEB1,ENST00000284811,TCEB1-007,protein_coding
4830,ENSG00000154582,TCEB1,ENST00000522337,TCEB1-010,protein_coding
4831,ENSG00000154582,TCEB1,ENST00000523815,TCEB1-008,protein_coding
4832,ENSG00000154582,TCEB1,ENST00000519082,TCEB1-009,protein_coding
4833,ENSG00000164683,HEY1,ENST00000354724,HEY1-001,protein_coding
4834,ENSG00000164683,HEY1,ENST00000337919,HEY1-009,protein_coding
4835,ENSG00000164683,HEY1,ENST00000435063,HEY1-003,processed_transcript
4836,ENSG00000164683,HEY1,ENST00000523976,HEY1-004,protein_coding
4837,ENSG00000164683,HEY1,ENST00000518733,HEY1-006,protein_coding
4838,ENSG00000164683,HEY1,ENST00000521111,HEY1-008,retained_intron
4839,ENSG00000164683,HEY1,ENST00000519075,HEY1-005,retained_intron
4840,ENSG00000164683,HEY1,ENST00000523531,HEY1-007,retained_intron
4841,ENSG00000176571,CNBD1,ENST00000517748,CNBD1-002,retained_intron
4842,ENSG00000176571,CNBD1,ENST00000518476,CNBD1-001,protein_coding
4843,ENSG00000176571,CNBD1,ENST00000522427,CNBD1-003,processed_transcript
4844,ENSG00000176571,CNBD1,ENST00000620844,CNBD1-201,protein_coding
4845,ENSG00000176571,CNBD1,ENST00000522105,CNBD1-006,retained_intron
4846,ENSG00000176571,CNBD1,ENST00000523299,CNBD1-004,protein_coding
4847,ENSG00000176571,CNBD1,ENST00000521593,CNBD1-005,protein_coding
4848,ENSG00000104312,RIPK2,ENST00000220751,RIPK2-001,protein_coding
4849,ENSG00000104312,RIPK2,ENST00000522965,RIPK2-002,nonsense_mediated_decay
4850,ENSG00000104312,RIPK2,ENST00000517696,RIPK2-003,nonsense_mediated_decay
4851,ENSG00000104312,RIPK2,ENST00000518673,RIPK2-004,retained_intron
4852,ENSG00000104320,NBN,ENST00000265433,NBN-001,protein_coding
4853,ENSG00000104320,NBN,ENST00000396252,NBN-002,nonsense_mediated_decay
4854,ENSG00000104320,NBN,ENST00000409330,NBN-003,protein_coding
4855,ENSG00000104320,NBN,ENST00000613033,NBN-014,protein_coding
4856,ENSG00000104320,NBN,ENST00000474821,NBN-008,retained_intron
4857,ENSG00000104320,NBN,ENST00000520325,NBN-012,retained_intron
4858,ENSG00000104320,NBN,ENST00000519426,NBN-010,protein_coding
4859,ENSG00000104320,NBN,ENST00000517772,NBN-011,protein_coding
4860,ENSG00000104320,NBN,ENST00000523444,NBN-009,nonsense_mediated_decay
4861,ENSG00000104320,NBN,ENST00000517337,NBN-013,protein_coding
4862,ENSG00000104320,NBN,ENST00000494804,NBN-006,retained_intron
4863,ENSG00000079102,RUNX1T1,ENST00000613886,RUNX1T1-204,protein_coding
4864,ENSG00000079102,RUNX1T1,ENST00000617740,RUNX1T1-207,protein_coding
4865,ENSG00000079102,RUNX1T1,ENST00000613302,RUNX1T1-203,protein_coding
4866,ENSG00000079102,RUNX1T1,ENST00000436581,RUNX1T1-202,protein_coding
4867,ENSG00000079102,RUNX1T1,ENST00000614812,RUNX1T1-205,protein_coding
4868,ENSG00000079102,RUNX1T1,ENST00000265814,RUNX1T1-201,protein_coding
4869,ENSG00000079102,RUNX1T1,ENST00000615601,RUNX1T1-206,protein_coding
4870,ENSG00000079102,RUNX1T1,ENST00000523629,RUNX1T1-001,protein_coding
4871,ENSG00000079102,RUNX1T1,ENST00000396218,RUNX1T1-002,protein_coding
4872,ENSG00000079102,RUNX1T1,ENST00000360348,RUNX1T1-009,protein_coding
4873,ENSG00000079102,RUNX1T1,ENST00000422361,RUNX1T1-004,protein_coding
4874,ENSG00000079102,RUNX1T1,ENST00000520724,RUNX1T1-011,protein_coding
4875,ENSG00000079102,RUNX1T1,ENST00000521078,RUNX1T1-044,retained_intron
4876,ENSG00000079102,RUNX1T1,ENST00000518844,RUNX1T1-010,protein_coding
4877,ENSG00000079102,RUNX1T1,ENST00000521751,RUNX1T1-008,nonsense_mediated_decay
4878,ENSG00000079102,RUNX1T1,ENST00000520978,RUNX1T1-043,nonsense_mediated_decay
4879,ENSG00000079102,RUNX1T1,ENST00000518361,RUNX1T1-045,nonsense_mediated_decay
4880,ENSG00000079102,RUNX1T1,ENST00000520047,RUNX1T1-007,retained_intron
4881,ENSG00000079102,RUNX1T1,ENST00000521553,RUNX1T1-006,protein_coding
4882,ENSG00000079102,RUNX1T1,ENST00000522316,RUNX1T1-013,processed_transcript
4883,ENSG00000079102,RUNX1T1,ENST00000518992,RUNX1T1-042,protein_coding
4884,ENSG00000079102,RUNX1T1,ENST00000521054,RUNX1T1-040,protein_coding
4885,ENSG00000079102,RUNX1T1,ENST00000523290,RUNX1T1-005,retained_intron
4886,ENSG00000079102,RUNX1T1,ENST00000519847,RUNX1T1-018,protein_coding
4887,ENSG00000079102,RUNX1T1,ENST00000517792,RUNX1T1-038,protein_coding
4888,ENSG00000079102,RUNX1T1,ENST00000522467,RUNX1T1-017,protein_coding
4889,ENSG00000079102,RUNX1T1,ENST00000517919,RUNX1T1-019,protein_coding
4890,ENSG00000079102,RUNX1T1,ENST00000521733,RUNX1T1-039,protein_coding
4891,ENSG00000079102,RUNX1T1,ENST00000520556,RUNX1T1-041,protein_coding
4892,ENSG00000079102,RUNX1T1,ENST00000521319,RUNX1T1-032,protein_coding
4893,ENSG00000079102,RUNX1T1,ENST00000520583,RUNX1T1-025,protein_coding
4894,ENSG00000079102,RUNX1T1,ENST00000523168,RUNX1T1-016,protein_coding
4895,ENSG00000079102,RUNX1T1,ENST00000519577,RUNX1T1-015,nonsense_mediated_decay
4896,ENSG00000079102,RUNX1T1,ENST00000518823,RUNX1T1-029,protein_coding
4897,ENSG00000079102,RUNX1T1,ENST00000521897,RUNX1T1-027,nonsense_mediated_decay
4898,ENSG00000079102,RUNX1T1,ENST00000518317,RUNX1T1-033,protein_coding
4899,ENSG00000079102,RUNX1T1,ENST00000521375,RUNX1T1-031,protein_coding
4900,ENSG00000079102,RUNX1T1,ENST00000519422,RUNX1T1-022,nonsense_mediated_decay
4901,ENSG00000079102,RUNX1T1,ENST00000524215,RUNX1T1-014,nonsense_mediated_decay
4902,ENSG00000079102,RUNX1T1,ENST00000520974,RUNX1T1-020,protein_coding
4903,ENSG00000079102,RUNX1T1,ENST00000518832,RUNX1T1-012,protein_coding
4904,ENSG00000079102,RUNX1T1,ENST00000520172,RUNX1T1-036,processed_transcript
4905,ENSG00000079102,RUNX1T1,ENST00000517493,RUNX1T1-026,processed_transcript
4906,ENSG00000079102,RUNX1T1,ENST00000522065,RUNX1T1-035,processed_transcript
4907,ENSG00000079102,RUNX1T1,ENST00000518954,RUNX1T1-028,protein_coding
4908,ENSG00000079102,RUNX1T1,ENST00000519061,RUNX1T1-023,protein_coding
4909,ENSG00000079102,RUNX1T1,ENST00000518256,RUNX1T1-037,processed_transcript
4910,ENSG00000079102,RUNX1T1,ENST00000520428,RUNX1T1-034,protein_coding
4911,ENSG00000079102,RUNX1T1,ENST00000522163,RUNX1T1-003,processed_transcript
4912,ENSG00000079102,RUNX1T1,ENST00000521902,RUNX1T1-024,processed_transcript
4913,ENSG00000079102,RUNX1T1,ENST00000522860,RUNX1T1-021,processed_transcript
4914,ENSG00000079102,RUNX1T1,ENST00000518449,RUNX1T1-030,protein_coding
4915,ENSG00000079112,CDH17,ENST00000027335,CDH17-001,protein_coding
4916,ENSG00000079112,CDH17,ENST00000441892,CDH17-002,protein_coding
4917,ENSG00000079112,CDH17,ENST00000450165,CDH17-003,protein_coding
4918,ENSG00000079112,CDH17,ENST00000520952,CDH17-005,nonsense_mediated_decay
4919,ENSG00000079112,CDH17,ENST00000521491,CDH17-004,protein_coding
4920,ENSG00000164919,COX6C,ENST00000522934,COX6C-010,nonsense_mediated_decay
4921,ENSG00000164919,COX6C,ENST00000520517,COX6C-009,nonsense_mediated_decay
4922,ENSG00000164919,COX6C,ENST00000520468,COX6C-001,protein_coding
4923,ENSG00000164919,COX6C,ENST00000297564,COX6C-003,protein_coding
4924,ENSG00000164919,COX6C,ENST00000606245,COX6C-011,retained_intron
4925,ENSG00000164919,COX6C,ENST00000520271,COX6C-007,protein_coding
4926,ENSG00000164919,COX6C,ENST00000517682,COX6C-005,protein_coding
4927,ENSG00000164919,COX6C,ENST00000524245,COX6C-008,protein_coding
4928,ENSG00000164919,COX6C,ENST00000522940,COX6C-006,protein_coding
4929,ENSG00000164919,COX6C,ENST00000518171,COX6C-002,protein_coding
4930,ENSG00000164919,COX6C,ENST00000523016,COX6C-004,protein_coding
4931,ENSG00000070756,PABPC1,ENST00000518293,PABPC1-021,protein_coding
4932,ENSG00000070756,PABPC1,ENST00000520868,PABPC1-006,protein_coding
4933,ENSG00000070756,PABPC1,ENST00000318607,PABPC1-001,protein_coding
4934,ENSG00000070756,PABPC1,ENST00000519004,PABPC1-002,protein_coding
4935,ENSG00000070756,PABPC1,ENST00000522387,PABPC1-003,protein_coding
4936,ENSG00000070756,PABPC1,ENST00000523636,PABPC1-014,nonsense_mediated_decay
4937,ENSG00000070756,PABPC1,ENST00000517990,PABPC1-025,protein_coding
4938,ENSG00000070756,PABPC1,ENST00000522658,PABPC1-005,protein_coding
4939,ENSG00000070756,PABPC1,ENST00000610907,PABPC1-201,protein_coding
4940,ENSG00000070756,PABPC1,ENST00000519848,PABPC1-023,retained_intron
4941,ENSG00000070756,PABPC1,ENST00000517403,PABPC1-007,protein_coding
4942,ENSG00000070756,PABPC1,ENST00000519596,PABPC1-013,processed_transcript
4943,ENSG00000070756,PABPC1,ENST00000518716,PABPC1-022,retained_intron
4944,ENSG00000070756,PABPC1,ENST00000519622,PABPC1-024,nonsense_mediated_decay
4945,ENSG00000070756,PABPC1,ENST00000519100,PABPC1-012,protein_coding
4946,ENSG00000070756,PABPC1,ENST00000517921,PABPC1-010,retained_intron
4947,ENSG00000070756,PABPC1,ENST00000523555,PABPC1-009,protein_coding
4948,ENSG00000070756,PABPC1,ENST00000518196,PABPC1-020,protein_coding
4949,ENSG00000070756,PABPC1,ENST00000521865,PABPC1-015,protein_coding
4950,ENSG00000070756,PABPC1,ENST00000520142,PABPC1-008,protein_coding
4951,ENSG00000070756,PABPC1,ENST00000522720,PABPC1-017,protein_coding
4952,ENSG00000070756,PABPC1,ENST00000521067,PABPC1-016,protein_coding
4953,ENSG00000070756,PABPC1,ENST00000520804,PABPC1-018,protein_coding
4954,ENSG00000070756,PABPC1,ENST00000519363,PABPC1-019,protein_coding
4955,ENSG00000104517,UBR5,ENST00000520539,UBR5-001,protein_coding
4956,ENSG00000104517,UBR5,ENST00000220959,UBR5-002,protein_coding
4957,ENSG00000104517,UBR5,ENST00000517465,UBR5-012,retained_intron
4958,ENSG00000104517,UBR5,ENST00000518205,UBR5-004,protein_coding
4959,ENSG00000104517,UBR5,ENST00000521922,UBR5-003,protein_coding
4960,ENSG00000104517,UBR5,ENST00000521767,UBR5-010,retained_intron
4961,ENSG00000104517,UBR5,ENST00000521312,UBR5-011,retained_intron
4962,ENSG00000104517,UBR5,ENST00000521566,UBR5-013,protein_coding
4963,ENSG00000104517,UBR5,ENST00000519528,UBR5-014,processed_transcript
4964,ENSG00000104517,UBR5,ENST00000520898,UBR5-009,protein_coding
4965,ENSG00000104517,UBR5,ENST00000519365,UBR5-008,protein_coding
4966,ENSG00000104517,UBR5,ENST00000518145,UBR5-007,retained_intron
4967,ENSG00000104517,UBR5,ENST00000522327,UBR5-006,retained_intron
4968,ENSG00000147655,RSPO2,ENST00000517939,RSPO2-003,protein_coding
4969,ENSG00000147655,RSPO2,ENST00000517781,RSPO2-002,protein_coding
4970,ENSG00000147655,RSPO2,ENST00000276659,RSPO2-001,protein_coding
4971,ENSG00000147655,RSPO2,ENST00000521502,RSPO2-008,protein_coding
4972,ENSG00000147655,RSPO2,ENST00000521757,RSPO2-007,protein_coding
4973,ENSG00000147655,RSPO2,ENST00000521956,RSPO2-005,protein_coding
4974,ENSG00000147655,RSPO2,ENST00000520026,RSPO2-006,protein_coding
4975,ENSG00000147655,RSPO2,ENST00000522333,RSPO2-004,protein_coding
4976,ENSG00000104408,EIF3E,ENST00000523674,EIF3E-016,retained_intron
4977,ENSG00000104408,EIF3E,ENST00000522352,EIF3E-015,protein_coding
4978,ENSG00000104408,EIF3E,ENST00000220849,EIF3E-001,protein_coding
4979,ENSG00000104408,EIF3E,ENST00000519030,EIF3E-002,protein_coding
4980,ENSG00000104408,EIF3E,ENST00000521614,EIF3E-004,retained_intron
4981,ENSG00000104408,EIF3E,ENST00000519517,EIF3E-012,processed_transcript
4982,ENSG00000104408,EIF3E,ENST00000519627,EIF3E-008,protein_coding
4983,ENSG00000104408,EIF3E,ENST00000519413,EIF3E-014,processed_transcript
4984,ENSG00000104408,EIF3E,ENST00000522445,EIF3E-009,nonsense_mediated_decay
4985,ENSG00000104408,EIF3E,ENST00000523646,EIF3E-013,retained_intron
4986,ENSG00000104408,EIF3E,ENST00000521440,EIF3E-011,protein_coding
4987,ENSG00000104408,EIF3E,ENST00000518442,EIF3E-003,retained_intron
4988,ENSG00000104408,EIF3E,ENST00000518100,EIF3E-006,nonsense_mediated_decay
4989,ENSG00000104408,EIF3E,ENST00000522887,EIF3E-005,nonsense_mediated_decay
4990,ENSG00000104408,EIF3E,ENST00000521297,EIF3E-010,protein_coding
4991,ENSG00000104408,EIF3E,ENST00000518345,EIF3E-007,protein_coding
4992,ENSG00000104408,EIF3E,ENST00000518634,EIF3E-017,processed_transcript
4993,ENSG00000104408,EIF3E,ENST00000522088,EIF3E-018,processed_transcript
4994,ENSG00000164796,CSMD3,ENST00000343508,CSMD3-006,protein_coding
4995,ENSG00000164796,CSMD3,ENST00000297405,CSMD3-001,protein_coding
4996,ENSG00000164796,CSMD3,ENST00000339701,CSMD3-007,protein_coding
4997,ENSG00000164796,CSMD3,ENST00000455883,CSMD3-002,protein_coding
4998,ENSG00000164796,CSMD3,ENST00000534172,CSMD3-011,retained_intron
4999,ENSG00000164796,CSMD3,ENST00000492692,CSMD3-008,retained_intron
5000,ENSG00000164796,CSMD3,ENST00000497026,CSMD3-003,retained_intron
5001,ENSG00000164796,CSMD3,ENST00000519485,CSMD3-010,processed_transcript
5002,ENSG00000164796,CSMD3,ENST00000462254,CSMD3-009,retained_intron
5003,ENSG00000164796,CSMD3,ENST00000493303,CSMD3-005,retained_intron
5004,ENSG00000164754,RAD21,ENST00000297338,RAD21-001,protein_coding
5005,ENSG00000164754,RAD21,ENST00000523986,RAD21-003,protein_coding
5006,ENSG00000164754,RAD21,ENST00000517749,RAD21-009,protein_coding
5007,ENSG00000164754,RAD21,ENST00000518055,RAD21-010,protein_coding
5008,ENSG00000164754,RAD21,ENST00000520992,RAD21-006,protein_coding
5009,ENSG00000164754,RAD21,ENST00000517485,RAD21-005,protein_coding
5010,ENSG00000164754,RAD21,ENST00000523547,RAD21-007,processed_transcript
5011,ENSG00000164754,RAD21,ENST00000519837,RAD21-011,protein_coding
5012,ENSG00000164754,RAD21,ENST00000522699,RAD21-004,protein_coding
5013,ENSG00000164754,RAD21,ENST00000519469,RAD21-008,retained_intron
5014,ENSG00000182197,EXT1,ENST00000378204,EXT1-001,protein_coding
5015,ENSG00000182197,EXT1,ENST00000437196,EXT1-004,nonsense_mediated_decay
5016,ENSG00000182197,EXT1,ENST00000436216,EXT1-003,protein_coding
5017,ENSG00000136997,MYC,ENST00000259523,MYC-002,protein_coding
5018,ENSG00000136997,MYC,ENST00000517291,MYC-003,protein_coding
5019,ENSG00000136997,MYC,ENST00000613283,MYC-201,protein_coding
5020,ENSG00000136997,MYC,ENST00000377970,MYC-006,protein_coding
5021,ENSG00000136997,MYC,ENST00000621592,MYC-001,protein_coding
5022,ENSG00000136997,MYC,ENST00000524013,MYC-004,protein_coding
5023,ENSG00000136997,MYC,ENST00000520751,MYC-005,protein_coding
5024,ENSG00000104419,NDRG1,ENST00000323851,NDRG1-002,protein_coding
5025,ENSG00000104419,NDRG1,ENST00000537882,NDRG1-201,protein_coding
5026,ENSG00000104419,NDRG1,ENST00000521438,NDRG1-009,retained_intron
5027,ENSG00000104419,NDRG1,ENST00000521026,NDRG1-008,retained_intron
5028,ENSG00000104419,NDRG1,ENST00000521414,NDRG1-007,processed_transcript
5029,ENSG00000104419,NDRG1,ENST00000519278,NDRG1-006,retained_intron
5030,ENSG00000104419,NDRG1,ENST00000517599,NDRG1-005,nonsense_mediated_decay
5031,ENSG00000104419,NDRG1,ENST00000414097,NDRG1-001,protein_coding
5032,ENSG00000104419,NDRG1,ENST00000518176,NDRG1-003,protein_coding
5033,ENSG00000104419,NDRG1,ENST00000522476,NDRG1-004,protein_coding
5034,ENSG00000104419,NDRG1,ENST00000518066,NDRG1-030,protein_coding
5035,ENSG00000104419,NDRG1,ENST00000523642,NDRG1-028,retained_intron
5036,ENSG00000104419,NDRG1,ENST00000522665,NDRG1-029,retained_intron
5037,ENSG00000104419,NDRG1,ENST00000517331,NDRG1-023,processed_transcript
5038,ENSG00000104419,NDRG1,ENST00000522377,NDRG1-026,nonsense_mediated_decay
5039,ENSG00000104419,NDRG1,ENST00000521664,NDRG1-027,retained_intron
5040,ENSG00000104419,NDRG1,ENST00000520230,NDRG1-010,protein_coding
5041,ENSG00000104419,NDRG1,ENST00000518010,NDRG1-025,processed_transcript
5042,ENSG00000104419,NDRG1,ENST00000518480,NDRG1-017,protein_coding
5043,ENSG00000104419,NDRG1,ENST00000519228,NDRG1-012,protein_coding
5044,ENSG00000104419,NDRG1,ENST00000519580,NDRG1-014,protein_coding
5045,ENSG00000104419,NDRG1,ENST00000522890,NDRG1-013,protein_coding
5046,ENSG00000104419,NDRG1,ENST00000520943,NDRG1-011,protein_coding
5047,ENSG00000104419,NDRG1,ENST00000521544,NDRG1-016,protein_coding
5048,ENSG00000104419,NDRG1,ENST00000517745,NDRG1-024,retained_intron
5049,ENSG00000104419,NDRG1,ENST00000518094,NDRG1-022,retained_intron
5050,ENSG00000104419,NDRG1,ENST00000522738,NDRG1-015,protein_coding
5051,ENSG00000104419,NDRG1,ENST00000523892,NDRG1-020,protein_coding
5052,ENSG00000104419,NDRG1,ENST00000523931,NDRG1-021,retained_intron
5053,ENSG00000147724,FAM135B,ENST00000395297,FAM135B-003,protein_coding
5054,ENSG00000147724,FAM135B,ENST00000482951,FAM135B-001,nonsense_mediated_decay
5055,ENSG00000147724,FAM135B,ENST00000276737,FAM135B-002,nonsense_mediated_decay
5056,ENSG00000147724,FAM135B,ENST00000467365,FAM135B-004,nonsense_mediated_decay
5057,ENSG00000147724,FAM135B,ENST00000395295,FAM135B-005,retained_intron
5058,ENSG00000147724,FAM135B,ENST00000160713,FAM135B-008,protein_coding
5059,ENSG00000147724,FAM135B,ENST00000517849,FAM135B-007,processed_transcript
5060,ENSG00000147724,FAM135B,ENST00000520380,FAM135B-006,protein_coding
5061,ENSG00000147724,FAM135B,ENST00000520954,FAM135B-011,processed_transcript
5062,ENSG00000147724,FAM135B,ENST00000520283,FAM135B-009,processed_transcript
5063,ENSG00000147724,FAM135B,ENST00000523049,FAM135B-010,processed_transcript
5064,ENSG00000178209,PLEC,ENST00000345136,PLEC-004,protein_coding
5065,ENSG00000178209,PLEC,ENST00000357649,PLEC-006,protein_coding
5066,ENSG00000178209,PLEC,ENST00000354589,PLEC-005,protein_coding
5067,ENSG00000178209,PLEC,ENST00000398774,PLEC-007,protein_coding
5068,ENSG00000178209,PLEC,ENST00000322810,PLEC-001,protein_coding
5069,ENSG00000178209,PLEC,ENST00000354958,PLEC-008,protein_coding
5070,ENSG00000178209,PLEC,ENST00000356346,PLEC-009,protein_coding
5071,ENSG00000178209,PLEC,ENST00000436759,PLEC-002,protein_coding
5072,ENSG00000178209,PLEC,ENST00000527096,PLEC-003,protein_coding
5073,ENSG00000178209,PLEC,ENST00000527303,PLEC-016,protein_coding
5074,ENSG00000178209,PLEC,ENST00000528025,PLEC-010,protein_coding
5075,ENSG00000178209,PLEC,ENST00000526416,PLEC-015,protein_coding
5076,ENSG00000178209,PLEC,ENST00000527816,PLEC-014,protein_coding
5077,ENSG00000178209,PLEC,ENST00000528131,PLEC-013,protein_coding
5078,ENSG00000178209,PLEC,ENST00000532346,PLEC-012,retained_intron
5079,ENSG00000160957,RECQL4,ENST00000621189,RECQL4-001,protein_coding
5080,ENSG00000160957,RECQL4,ENST00000617875,RECQL4-002,protein_coding
5081,ENSG00000160957,RECQL4,ENST00000301323,RECQL4-013,nonsense_mediated_decay
5082,ENSG00000160957,RECQL4,ENST00000531875,RECQL4-011,protein_coding
5083,ENSG00000160957,RECQL4,ENST00000529424,RECQL4-009,processed_transcript
5084,ENSG00000160957,RECQL4,ENST00000534626,RECQL4-008,protein_coding
5085,ENSG00000160957,RECQL4,ENST00000532846,RECQL4-007,protein_coding
5086,ENSG00000160957,RECQL4,ENST00000524998,RECQL4-005,protein_coding
5087,ENSG00000160957,RECQL4,ENST00000534538,RECQL4-004,nonsense_mediated_decay
5088,ENSG00000160957,RECQL4,ENST00000534270,RECQL4-003,retained_intron
5089,ENSG00000096968,JAK2,ENST00000476574,JAK2-002,processed_transcript
5090,ENSG00000096968,JAK2,ENST00000381652,JAK2-001,protein_coding
5091,ENSG00000096968,JAK2,ENST00000487310,JAK2-004,processed_transcript
5092,ENSG00000120217,CD274,ENST00000381573,CD274-201,protein_coding
5093,ENSG00000120217,CD274,ENST00000381577,CD274-001,protein_coding
5094,ENSG00000120217,CD274,ENST00000498261,CD274-004,processed_transcript
5095,ENSG00000120217,CD274,ENST00000474218,CD274-003,processed_transcript
5096,ENSG00000120217,CD274,ENST00000492923,CD274-002,processed_transcript
5097,ENSG00000153707,PTPRD,ENST00000381196,PTPRD-002,protein_coding
5098,ENSG00000153707,PTPRD,ENST00000355233,PTPRD-201,protein_coding
5099,ENSG00000153707,PTPRD,ENST00000397617,PTPRD-204,protein_coding
5100,ENSG00000153707,PTPRD,ENST00000537002,PTPRD-205,protein_coding
5101,ENSG00000153707,PTPRD,ENST00000397611,PTPRD-203,protein_coding
5102,ENSG00000153707,PTPRD,ENST00000356435,PTPRD-202,protein_coding
5103,ENSG00000153707,PTPRD,ENST00000540109,PTPRD-206,protein_coding
5104,ENSG00000153707,PTPRD,ENST00000486161,PTPRD-003,protein_coding
5105,ENSG00000153707,PTPRD,ENST00000397606,PTPRD-006,protein_coding
5106,ENSG00000153707,PTPRD,ENST00000477552,PTPRD-007,retained_intron
5107,ENSG00000153707,PTPRD,ENST00000471274,PTPRD-005,processed_transcript
5108,ENSG00000153707,PTPRD,ENST00000488774,PTPRD-004,processed_transcript
5109,ENSG00000153707,PTPRD,ENST00000463477,PTPRD-001,protein_coding
5110,ENSG00000153707,PTPRD,ENST00000481079,PTPRD-008,protein_coding
5111,ENSG00000147862,NFIB,ENST00000543693,NFIB-201,protein_coding
5112,ENSG00000147862,NFIB,ENST00000380959,NFIB-001,protein_coding
5113,ENSG00000147862,NFIB,ENST00000380953,NFIB-005,protein_coding
5114,ENSG00000147862,NFIB,ENST00000397575,NFIB-004,protein_coding
5115,ENSG00000147862,NFIB,ENST00000397581,NFIB-003,protein_coding
5116,ENSG00000147862,NFIB,ENST00000397579,NFIB-002,protein_coding
5117,ENSG00000147862,NFIB,ENST00000380934,NFIB-010,protein_coding
5118,ENSG00000147862,NFIB,ENST00000633317,NFIB-011,processed_transcript
5119,ENSG00000147862,NFIB,ENST00000380924,NFIB-008,protein_coding
5120,ENSG00000147862,NFIB,ENST00000632375,NFIB-012,processed_transcript
5121,ENSG00000147862,NFIB,ENST00000380921,NFIB-006,protein_coding
5122,ENSG00000147862,NFIB,ENST00000622520,NFIB-202,protein_coding
5123,ENSG00000147862,NFIB,ENST00000493697,NFIB-007,protein_coding
5124,ENSG00000147862,NFIB,ENST00000606230,NFIB-009,protein_coding
5125,ENSG00000164985,PSIP1,ENST00000380738,PSIP1-004,protein_coding
5126,ENSG00000164985,PSIP1,ENST00000380733,PSIP1-003,protein_coding
5127,ENSG00000164985,PSIP1,ENST00000380715,PSIP1-006,protein_coding
5128,ENSG00000164985,PSIP1,ENST00000380716,PSIP1-007,protein_coding
5129,ENSG00000164985,PSIP1,ENST00000397519,PSIP1-201,protein_coding
5130,ENSG00000164985,PSIP1,ENST00000481862,PSIP1-005,protein_coding
5131,ENSG00000164985,PSIP1,ENST00000495873,PSIP1-002,processed_transcript
5132,ENSG00000164985,PSIP1,ENST00000487363,PSIP1-009,processed_transcript
5133,ENSG00000164985,PSIP1,ENST00000463712,PSIP1-010,processed_transcript
5134,ENSG00000164985,PSIP1,ENST00000488797,PSIP1-001,processed_transcript
5135,ENSG00000164985,PSIP1,ENST00000484265,PSIP1-008,processed_transcript
5136,ENSG00000171843,MLLT3,ENST00000380338,MLLT3-001,protein_coding
5137,ENSG00000171843,MLLT3,ENST00000629733,MLLT3-201,protein_coding
5138,ENSG00000171843,MLLT3,ENST00000380323,MLLT3-006,processed_transcript
5139,ENSG00000171843,MLLT3,ENST00000630269,MLLT3-009,protein_coding
5140,ENSG00000171843,MLLT3,ENST00000469261,MLLT3-007,processed_transcript
5141,ENSG00000171843,MLLT3,ENST00000488705,MLLT3-005,processed_transcript
5142,ENSG00000171843,MLLT3,ENST00000380321,MLLT3-002,protein_coding
5143,ENSG00000171843,MLLT3,ENST00000468513,MLLT3-004,processed_transcript
5144,ENSG00000171843,MLLT3,ENST00000491137,MLLT3-003,processed_transcript
5145,ENSG00000171843,MLLT3,ENST00000475957,MLLT3-008,retained_intron
5146,ENSG00000147889,CDKN2A,ENST00000304494,CDKN2A-001,protein_coding
5147,ENSG00000147889,CDKN2A,ENST00000361570,CDKN2A-201,protein_coding
5148,ENSG00000147889,CDKN2A,ENST00000579755,CDKN2A-004,protein_coding
5149,ENSG00000147889,CDKN2A,ENST00000579122,CDKN2A-014,protein_coding
5150,ENSG00000147889,CDKN2A,ENST00000578845,CDKN2A-015,protein_coding
5151,ENSG00000147889,CDKN2A,ENST00000530628,CDKN2A-013,protein_coding
5152,ENSG00000147889,CDKN2A,ENST00000498124,CDKN2A-009,protein_coding
5153,ENSG00000147889,CDKN2A,ENST00000498628,CDKN2A-006,protein_coding
5154,ENSG00000147889,CDKN2A,ENST00000380151,CDKN2A-003,nonsense_mediated_decay
5155,ENSG00000147889,CDKN2A,ENST00000494262,CDKN2A-005,protein_coding
5156,ENSG00000147889,CDKN2A,ENST00000479692,CDKN2A-008,protein_coding
5157,ENSG00000147889,CDKN2A,ENST00000577854,CDKN2A-002,processed_transcript
5158,ENSG00000147889,CDKN2A,ENST00000380150,CDKN2A-011,processed_transcript
5159,ENSG00000147889,CDKN2A,ENST00000497750,CDKN2A-010,protein_coding
5160,ENSG00000147889,CDKN2A,ENST00000470819,CDKN2A-007,processed_transcript
5161,ENSG00000147883,CDKN2B,ENST00000276925,CDKN2B-001,protein_coding
5162,ENSG00000147883,CDKN2B,ENST00000579591,CDKN2B-003,retained_intron
5163,ENSG00000147883,CDKN2B,ENST00000380142,CDKN2B-002,protein_coding
5164,ENSG00000120156,TEK,ENST00000519097,TEK-003,protein_coding
